,State,Pre_2005,Pre_2006,Pre_2007,Pre_2008,Pre_2009,Pre_2010,Pre_2011,Pre_2012,Pre_2013,Pre_2014,Pre_2015,Pre_2016,Pre_2017,Pre_2018,Pre_2019,Pre_2020,Pre_2021,Pre_2022
984,,7.056818182000001,4.844090909,5.474090909,3.933181818,4.023333333,4.9110000000000005,3.464285714,5.195714286,4.7265,4.5715,4.735,3.915,4.9595,5.217894737,6.0615,6.056434035260009,6.058238240072907,6.06400514682503
985,,5.305,4.066,5.032,2.7969999999999997,3.411,4.135,3.722,4.88,5.397,4.283,4.283,4.118888889,5.50375,5.4525,5.1,5.096959147470006,5.0691871648549025,5.061866796468046
986,,5.2352941180000006,4.849411765,4.307352941,3.471764706,3.7703125,4.696875,4.358181818,4.252121212,5.374545455,6.483636364,4.713870968,4.306,7.289333332999999,5.809,5.022333333,5.0200920310000035,5.013961469402197,5.017110241920309
987,,6.3488888889999995,5.108148148,6.616296296,5.937407407,6.110769231,6.385,5.776538462,4.9688461539999995,8.162307692,7.96962963,6.236666667000001,6.634074074,10.53923077,7.99,9.391153846,9.376772805629987,9.376948462002204,9.357398194275666
988,,5.9316981129999995,5.118846154,4.352884615,3.426538462,4.800588235,5.2064,6.763137255,6.039607843,6.9655769229999995,7.423529412000001,4.1892,4.519,9.3142,6.674897959,5.813265306,5.810243615089998,5.802762272710494,5.80992943358707
989,,9.904615385,7.819230769,9.176923077,6.376410256000001,7.833333333,8.955789474,5.243157895,7.454324324,10.58578947,12.39974359,8.308717949,9.576842105,12.88054054,8.073783784,8.957105262999999,8.958509372260004,8.964742832694794,8.97147458224892
990,,8.568518519,7.570740741,8.006538462,5.13875,6.107307692000001,6.78,5.157037037,6.243333333,5.953333333,8.64,7.49625,6.4725,8.035,6.135416667,8.6572,8.659511500849993,8.65459206930589,8.654344334122731
991,,12.08038462,9.473921569,11.17078431,9.90125,10.38833333,10.95,7.712888888999999,9.27673913,9.217608696000001,11.158,10.67369565,8.183181818,9.31375,8.879,10.24772727,10.261452766290013,10.29822985117652,10.300323578918123
992,,5.82775,4.5925,5.189,3.63075,4.706923077,5.573846154,3.7592307689999997,5.1317948719999995,4.955641026,6.725263158,5.4270000000000005,5.02325,7.224210526,6.036111111,7.909189189,7.902325755740004,7.901396367246999,7.908222351444028
993,,7.7565,6.388999999999999,4.863157895,3.847222222,4.541176471,7.6111111110000005,6.007894737000001,4.237,5.8325,8.7455,8.338333333,6.2825,8.355882353,9.196470588,7.522941176000001,7.529369831050003,7.5383485209124,7.533865292751732
994,,9.127234043,7.749787233999999,7.984042552999999,8.726808511,8.632553191,9.22,6.958085106,9.32106383,7.873695652,6.753478261000001,8.884888888999999,8.048837209,9.27547619,8.418,7.80725,7.818171002689996,7.8431256303638035,7.85602334172449
995,,16.06882353,12.41294118,11.56941176,11.77117647,11.90764706,10.51235294,13.156875,14.54125,14.01866667,13.743125,25.70642857,17.32642857,13.91714286,9.859285714,26.24769231,25.98015127360002,25.231354120949007,24.223805003079857
996,,10.12382353,7.108529412,7.025,7.5123529410000005,8.108235294,9.451176471,7.239705882000001,8.734117647,8.156176471,6.222058823999999,8.405,8.6159375,7.5234375,9.011612903,9.79483871,9.792371151390002,9.795910424540114,9.803594388524477
997,,7.944883721,6.666046512,7.55627907,6.682380952000001,7.279069767,7.70744186,6.465116279,7.780232558,6.73627907,7.077674419,7.8447727270000005,6.135,8.239318182,8.019090908999999,7.557906977000001,7.556167182630004,7.549106811253106,7.535398550017404
998,,11.85305556,7.680277778,9.076388889,8.123888889,9.159444444,7.335,7.473939393999999,9.772580645,10.65,9.429259259,11.02444444,11.82185185,12.13269231,10.78826087,11.42608696,11.428713291800007,11.386333360051003,11.385944296371722
999,,16.65863636,13.73409091,13.19363636,12.56545455,12.19681818,13.72818182,12.71571429,13.65428571,14.08190476,12.6,15.69809524,17.10380952,16.954,17.3315,19.92722222,19.906883434399987,19.858659390175013,19.98473700998756
1000,,10.7645,6.17425,7.65425,6.6495,6.82525,7.06975,6.515675676,10.41837838,10.47216216,7.0425,9.359705882,10.06382353,7.296666667,7.036451613,10.35064516,10.32055288957,10.296421029998498,10.338792032791357
1001,,13.31321429,11.18607143,10.99785714,10.5575,11.1375,13.19642857,10.45185185,14.635,11.7988,9.5528,11.8452,14.03454545,12.06571429,14.343,15.995,16.004837596799977,16.02509118041598,16.03935135832616
1002,,12.87977778,11.487,11.384,9.6932,10.65816327,10.56755102,10.99085106,14.86297872,12.97,11.91765957,15.11744681,14.82617021,14.52255319,11.98795455,15.21047619,15.108853501100004,15.106967445710005,14.995823088264363
1003,,9.733611111,8.64625,8.3955,7.721,8.41575,9.4865,7.636111111,9.668611111,9.310277778,7.383055556,10.60888889,10.80228571,8.656857143,8.912424242,10.8559375,10.85581022959999,10.885146767090998,10.849382924328403
1004,,2.365,3.375,1.8475,3.8825,3.5875,4.1275,4.135,2.41,3.565,3.8525,3.8325,3.49,2.15,3.836666667,1.6133333330000001,1.8414768652199993,2.213534578041602,2.266166187570663
1005,,3.91,4.872,3.61,4.542,5.287999999999999,5.28,4.74,4.05,5.148,5.18,5.196000000000001,5.1739999999999995,4.43,3.98,2.7539999999999996,2.7529412278599996,2.7987738940851976,2.805866330647401
1006,,4.1283333330000005,3.8016666669999997,4.284,4.156000000000001,4.106,4.8925,4.2675,4.274,4.0,3.9733333330000002,3.87,3.542,4.042,2.44,2.68,2.6815246178800036,2.7339406237112995,2.795465733628272
1007,,2.967142857,4.059285714,3.330714286,3.7114285710000003,3.955714286,4.204615385,3.9007692310000004,3.9692857139999997,3.654615385,3.444615385,3.455833333,3.3233333330000003,3.4216666669999998,2.979090909,2.852727273,2.8528034816600014,2.8455396877528,2.844138983209041
1008,,13.28,13.13909091,14.3,15.84272727,15.99454545,16.28545455,15.48818182,16.89375,15.82125,15.24714286,17.07571429,18.50428571,17.42428571,15.64166667,13.6075,13.597089322400002,13.603590662967017,13.701883669724175
1009,,6.702307692000001,7.015384615,6.791538462,7.1338461539999996,7.337692307999999,7.69,7.133076923,7.176153846,7.321666667000001,7.166666667,6.8266666670000005,7.657,7.771,7.752999999999999,7.492000000000001,7.493156705339995,7.499747086334386,7.510658813591648
1010,,6.193333332999999,6.285,6.9916666670000005,6.78,6.591666667,6.325,5.815,6.4,6.145,5.996666667,6.07,6.35,6.202000000000001,6.6125,6.613333333,6.627868110349999,6.628308987015905,6.6195594356336365
1011,,5.839090908999999,6.164545455,5.864545455,6.835454545,5.778181817999999,7.151818182,5.98,5.5729999999999995,5.976,5.0489999999999995,5.6129999999999995,6.438888888999999,6.484444444,7.62,6.498888889,6.514967858830001,6.546275902352602,6.537429353102757
1012,,4.802222222,4.373333333,4.668888889,5.015555556,4.567777778,4.946666667,4.812222222,4.732222222,5.038888889,4.697777778,4.771111111000001,5.15,5.235555556,5.4025,5.215714286,5.211673955389997,5.218969374711593,5.2219135985296
1013,,6.035217391000001,5.353043478,5.302608696,5.674782609,5.627391304,5.960909091,6.414545455,5.863333333,5.47,5.037619048,5.284090909,6.056818182000001,6.0722727270000005,6.201363636,6.394545455,6.39589810036,6.3934757010332035,6.395562286995804
1014,,12.89,12.89,12.89,12.89,12.8,12.8,17.3,17.3,19.5,21.5,22.58,24.35,24.35,24.35,19.55,20.200423674399982,21.05591622050897,21.545036802597632
1015,,5.372105263,5.438421053,5.438947367999999,5.512777777999999,5.298333333,5.187222222,4.9557894739999995,5.423157895,4.992105263,6.208888889,5.125882353,5.3652941180000004,5.341764706,5.052666667,4.3725,4.375407073570001,4.382413374314001,4.381166531132415
1016,,6.212727273,6.056818182000001,6.063636364,5.983636364,5.8968181820000005,6.276818182,6.319047619,5.877619048,5.922857143,5.1945,5.988823528999999,6.731764706,5.893529412,5.914444444,5.6733333329999995,5.699405047519997,5.728657805117897,5.7773359228093435
1017,,4.750714286,4.691428571,4.747857143,4.6492857139999995,4.385714286,4.651428571,3.8671428569999997,4.042857143,4.129285714,4.397857143,4.2,5.0538461539999995,5.008461538,4.945384615,4.904615385,4.88772109908,4.889647447659204,4.890852606674428
1018,,9.53875,8.124782609,10.38208333,13.02434783,12.12041667,12.29541667,11.61583333,11.13826087,9.090434783,7.138095237999999,7.752999999999999,7.668421052999999,7.8855,8.911578947,8.395625,8.398062148589997,8.3729386880915,8.377194535357521
1019,,5.16516129,5.595483871,6.590967742,6.808064516,6.00483871,5.786451613,6.3396551720000005,6.326296296000001,6.349259259,6.077999999999999,5.882916667000001,6.983333332999999,6.5854166670000005,6.815,6.6763636360000005,6.6929736961900055,6.699628577594407,6.716302348115721
1020,,5.476363636,5.869090909,5.854545455,7.106363636,6.698181817999999,6.685454545,5.832999999999999,6.812727272999999,6.431818182000001,6.346,6.851111111,7.018571429,6.588571429,6.388571429,5.421666667,5.415572571510003,5.469794088589799,5.486201150560597
1021,,4.49,4.163,4.4639999999999995,4.188,3.997,4.2219999999999995,3.78,3.8369999999999997,4.05,3.702,3.967,4.295,4.316,4.487,4.6775,4.675285984810005,4.6165924017017055,4.626554665179623
1022,,7.257142857000001,6.3071428570000005,6.657142857,6.444285713999999,5.66,5.888571429,5.78,5.4025,6.085,5.155,5.913333333,6.046666667,8.225,7.77,7.215,7.203920680699998,7.192779057249793,7.200239051296206
1023,,5.862,6.0,5.997999999999999,7.1,6.394,5.992000000000001,5.186,4.595,5.2466666669999995,5.725,4.605,4.555,4.555,4.555,4.360175405,4.368515623410003,4.3656290690078015,4.379599287160957
1024,,7.043076922999999,7.4415384620000005,7.829230769,8.580769231,8.843076923,9.193076923,9.031,7.6814285710000005,8.254285714,8.544285713999999,7.131428571,7.636666667,8.458333332999999,9.23,8.854,8.860277599100009,8.874004201338499,8.849905362546103
1025,,8.98,7.324166667,7.276666667000001,7.527272727000001,6.15,8.321666667,7.873333333,6.979090909,5.983,5.634545455,3.828181818,7.282727273,7.195454545,7.086363636000001,7.692727272999999,7.694818541539995,7.712228378009102,7.718592132315325
1026,,11.699375,11.895999999999999,13.12466667,14.79133333,13.98666667,14.765999999999998,14.66333333,14.41666667,12.30875,8.601666667,10.88454545,12.52090909,12.21727273,14.27222222,14.56222222,14.422507147,14.423760942591013,14.505108442871883
1027,,4.3425,4.7325,4.77125,4.43625,4.1825,4.89,4.1625,5.0225,4.0685714289999995,4.071428571,3.72,4.058571429,4.282857143,3.622857143,3.98,3.9798044471500043,3.974989385100501,3.952282217720689
1028,,6.043333333,6.276666667000001,6.838333333,6.94,6.783333333,6.953333333,6.242000000000001,6.675,6.68,6.465,6.9425,7.4225,7.4475,7.8475,9.655,9.648085173619988,9.678139963922781,9.699441095058672
1029,,20.834,20.862,20.828000000000003,20.238,21.328000000000003,22.848000000000003,20.7,20.855,15.30333333,15.1,17.47666667,17.69,14.99333333,15.65,15.21666667,15.329744559299995,15.448963572536012,16.35290069734413
1030,,8.1475,7.6275,8.4825,8.825,8.5625,8.84,8.3275,7.105,7.92,7.33,8.01,7.79,7.355,6.405,6.405,6.394741108119994,6.393850836915701,6.398783897796402
1031,,10.9076,11.1628,12.93,14.27791667,12.2,13.88375,14.0,13.56652174,12.555238099999999,9.499375,10.544,11.73266667,11.655999999999999,10.78928571,12.04333333,12.057943281500009,12.055022408702005,12.03964923586449
1032,,5.36,5.625,5.53,5.675,5.655,5.7175,6.2575,6.6575,6.41,6.0275,5.195,6.045,5.18,5.12,5.1,5.0898580904000035,5.079448965756102,5.078920492796918
1033,,11.69,13.275,13.025,12.8,13.78,13.53,14.23,14.79,15.5,15.38,16.55,15.9,15.31,16.11,17.04,17.037271200499987,16.988815675784014,17.1527861560334
1034,,5.9066666670000005,6.8833333329999995,5.87,6.503333333,6.036666667,7.36,7.0760000000000005,6.954,7.13,7.763333332999999,4.82,4.0,4.47,8.75,8.75,8.75178194444,8.737894279076194,8.745365331452817
1035,,7.981666667000001,7.721666667,7.666666667,7.517916667000001,7.77375,8.071666667,8.217826087,7.850869565,8.014090909,7.078636363999999,7.085882353,8.058666667,6.675555556,6.877777778,7.198888889,7.194919939600003,7.192390045663309,7.191111036791447
1036,,4.6871428569999996,4.525,5.297142857,4.5164285710000005,4.3185714289999995,4.327142857,3.138888889,3.458,3.5839999999999996,3.5488888889999997,3.55875,4.11,4.21875,4.017142857,3.9933333330000003,3.9761361807900055,3.9664133256385976,3.9561085525708743
1037,,5.344285714,5.465714286,5.492857142999999,4.717142857,5.084285714,4.277142857,4.551428571000001,5.48,4.484285713999999,4.116666667,2.996666667,4.494,4.248,5.1375,5.543333333,5.534590318550001,5.529825305305696,5.524056075607973
1038,,11.975,10.56277778,14.02777778,17.66722222,15.77555556,16.90611111,16.67777778,13.88611111,12.69777778,12.036875,11.28214286,11.97923077,10.25384615,11.85615385,12.69076923,12.69865502770001,12.676664798629014,12.625380803837832
1039,,4.1676,4.5004,4.4708,5.0836,5.153333333,4.6184,4.8796,4.8316,4.82,4.84,5.546818182000001,5.431904762,5.715238095,5.809473683999999,4.875882353,4.895348717950002,4.8902939478971055,4.892697282290965
1040,,8.640416667,9.305416667000001,10.38956522,12.01,10.78958333,10.95625,10.80380952,10.01421053,10.26894737,9.134210526,9.951111111,12.47222222,12.18388889,12.76764706,12.00823529,12.033709103799998,12.051911027540003,12.046264266107778
1041,,7.022222222000001,7.233611111,7.731666667000001,8.344166667,8.126388889,8.329166667,7.6333333329999995,7.696944444,7.407741935,6.13875,4.962857143,7.042857142999999,5.392608696,5.441666667000001,6.316296296,6.325831111950006,6.333038570060902,6.331759855663843
1042,,8.393529412000001,9.037058823999999,9.754117647000001,10.65411765,9.304705882,8.710588235,8.700588235,7.678571429,7.451538462,6.734615385,6.216923077000001,8.047692308,7.969230769,8.79,7.563076923,7.556049957090007,7.547704029677897,7.543844850382985
1043,,9.134285713999999,9.047142857,9.471428571,9.888571429,9.535714286000001,10.22714286,9.235714286,8.531666667,8.94,9.67,10.058,10.394,10.395999999999999,8.986,7.393333332999999,7.454138280729995,7.456085980358202,7.5025418294986075
1044,,8.564,8.543,10.214,10.597000000000001,9.533,10.498,9.891111111,10.05666667,10.26444444,9.575555556,11.3625,11.8,11.6425,11.4575,11.2725,11.235416895000013,11.155527824556996,11.172838907746632
1045,,8.155,8.269,8.765,9.54,8.377,9.227,6.892222222000001,7.433333332999999,6.825555556,6.594444444,7.21,8.147777778,7.882222222,7.905,7.53875,7.53718933312001,7.541978707852897,7.542628826726527
1046,,7.05,8.0775,7.815,8.16,7.8225,7.485,6.46,6.575,6.08,6.94,8.3,8.78,8.68,7.93,8.18,8.180159618929997,8.17389499320851,8.100015231333249
1047,,14.28428571,15.89142857,16.32214286,16.82357143,16.18714286,16.69785714,16.755,16.74785714,15.76846154,13.457,14.536,15.412,15.222000000000001,15.918,15.995,16.001297070199975,16.035038452950996,16.046372423290027
1048,,5.32,4.98,5.241666667,4.875833333,5.0575,5.23,4.535833333,4.811666667,4.601666667,4.870909091000001,5.034,5.02,5.048,5.453333333,5.3488888889999995,5.35327287639,5.281535581605799,5.286100831148093
1049,,4.044,3.593,3.623,3.782,3.9619999999999997,3.77,3.5069999999999997,3.9589999999999996,4.178,3.694,2.98,3.6069999999999998,3.235,3.335,2.9,2.863956493290002,2.833327208078801,2.8314511235097246
1050,,6.900666667,6.846,7.308666667000001,8.193333333,7.06,6.996,6.856,5.292000000000001,5.4691666670000005,4.834,4.954,5.692,4.64,5.24625,4.582857143,4.589111703540007,4.591655010704404,4.590838359517685
1051,,13.0132,13.7236,13.5624,14.6452,13.5436,13.9172,14.7912,14.62791667,14.58791667,15.145,15.42478261,17.00869565,18.10434783,18.69869565,18.85181818,18.847629773500003,18.87089457203004,18.946430467997413
1052,,8.875714286000001,9.275714286,10.18285714,10.79857143,11.15714286,11.14714286,10.52,11.07428571,11.71,9.326666667000001,10.34,9.548,9.57,9.934,9.568,9.60832101971999,9.631612881568802,9.643085856270774
1053,,3.1557142860000003,3.984285714,3.7085714289999996,4.495714286,3.512857143,3.544285714,3.0742857139999997,3.8471428569999997,3.0971428569999997,2.971428571,3.258333333,3.075,3.656,3.8739999999999997,4.0775,4.072179807690002,4.059464844169206,4.080732805956518
1054,,6.704166667000001,7.835833332999999,7.834166667000001,8.821666667,6.6975,7.27,7.9125,6.408333333,6.444545455,4.243333333,5.11375,6.115,6.06375,7.5775,6.624285714,6.629515929660005,6.640344784642698,6.6120279716505115
1055,,4.2625,3.89625,4.85,5.085,4.755,4.46875,4.705,4.201666667,4.228333333,2.918,1.815,2.77,2.85,2.875,3.206666667,3.189417856259997,3.1976777538946974,3.109656245744065
1056,,6.409333332999999,6.171333333,7.896,7.317333333,7.339333333,7.1979999999999995,5.866428571,6.313076923,5.721666667,5.350833333,4.905833333,6.191666667000001,5.899166667,6.335,5.688333332999999,5.717558078529997,5.748955110853496,5.787510656720284
1057,,5.157,5.376,5.364,5.103333333,5.59,5.594444444,5.6333333329999995,6.874444444,5.715555556,5.2989999999999995,5.579,6.13875,5.835,6.11375,5.85625,5.857020325240001,5.843979378735001,5.822932977511135
1058,,7.9825,8.285,9.0625,10.3275,10.435,11.25,10.77714286,10.98666667,11.59833333,11.04166667,12.44666667,13.04166667,14.14833333,14.88666667,16.02166667,16.021144410199998,16.039260282185975,16.067784672914133
1059,,12.20882353,12.14294118,11.47647059,11.88117647,12.05,12.00411765,11.47117647,11.24529412,9.757647059,9.132352941,8.003529412,11.12266667,9.478666667,8.767999999999999,9.53,9.528777429229986,9.452469758193605,9.451377870281581
1060,,2.9975,2.9,4.9875,5.655,3.39,3.715,2.4375,3.2,2.9425,3.13,3.193333333,3.5333333330000003,3.643333333,3.933333333,3.566666667,3.5780024785599975,3.586733655408695,3.516471143673681
1061,,5.0375,4.5475,6.38,6.43625,6.43,6.9025,6.634285714,6.662000000000001,6.224,6.303999999999999,6.574,6.566,7.01,5.72,5.85,5.854518116910006,5.845647239495403,5.836341714986739
1062,,3.545,3.59875,3.6125,3.84875,4.175714286,4.00125,3.74625,4.2125,4.0125,4.502857143,4.387142857,4.824285714,4.18,4.527142857,4.48,4.484870541140003,4.481345819745308,4.48864464036616
1063,,7.4064705879999995,8.005588235,8.092,9.728571429,9.569428571,9.16,9.318285714,8.720571429,7.8672727270000005,6.627241379,7.182857143,8.501111111,8.551481481,8.042962962999999,8.045,8.054528400379992,8.064462748865697,8.073942268496165
1064,,7.708378378,8.63972973,8.731111111,8.407222222,8.063243242999999,9.562162162,9.454864865,9.194864865,7.843243243,6.136764706,7.242571429,7.548787879,7.6103125,8.346129032,8.690625,8.664766428140002,8.651455449239894,8.655195307370084
1065,,4.769534884,5.728139535,6.1790697670000005,6.446976744,6.044651162999999,6.090465116,6.30255814,4.962571429,4.258857143,4.5590625,3.717083333,6.02875,5.334166667,5.9058333329999995,5.544166667000001,5.53536711377,5.540494845400003,5.526410987821165
1066,,4.386666667,4.69,6.286666667,6.37,5.506666667,7.643333332999999,4.363333333,5.796666667,5.84,3.425,3.575,3.575,4.28,2.98,4.68,4.678240518820005,4.659834738552512,4.645298135378758
1067,,7.577999999999999,7.372000000000001,7.986000000000001,8.346,8.468,9.392000000000001,6.718,7.624,5.996,6.862,7.7620000000000005,6.584,7.492000000000001,6.7379999999999995,6.562,6.566018591940007,6.570356505115999,6.565664056277768
1068,,4.624,4.87,4.864,5.296,4.226,4.146,3.9419999999999997,4.072,4.452,4.3,3.61,4.6,4.512,4.8475,5.305,5.28564410498,5.281269373400201,5.273947725815965
1069,,9.357142857000001,10.04285714,10.73857143,12.87,10.54857143,10.82571429,10.87428571,10.16857143,8.65,8.463333333,8.076666667000001,10.08,8.58,7.914285714,8.951428571000001,8.961978404619991,8.960220596597798,8.975604668423449
1070,,4.772857143,5.605714286,5.662857142999999,7.661428571,6.004285714,6.301428571000001,6.044285714,7.291666667,6.51,5.871666667,6.563333332999999,6.581666667,6.6333333329999995,6.743333333,5.8433333329999995,5.841700431039999,5.844934556777299,5.845962731301066
1071,,4.355333333,4.736000000000001,4.651333333,4.216666667,3.7939999999999996,3.871333333,3.837142857,4.4430769230000005,4.094615385,4.451538462,3.9838461539999996,4.603076923,4.546923077,4.021538462,4.222307692,4.2262452357599996,4.224149475544402,4.221227765268058
1072,,4.619,4.572,4.784545455,4.425454545,4.768181818,4.907272727,4.5981818180000005,4.552727273,4.410909091000001,4.414545455,3.881818182,4.794545455,4.9972727269999995,4.296363636000001,4.578181818,4.579727705520006,4.566489568038303,4.580332312490217
1073,,4.343333333,5.357333333,4.9806666669999995,5.226,5.120666667,4.7066666669999995,5.040666667,5.2066666669999995,5.322666667,5.169333333,5.667999999999999,5.963333333,5.894666667,6.214615385,6.102307692,6.109265639630001,6.112279929300006,6.147800866194376
1074,,9.4405,9.9925,9.4575,7.324,9.6205,8.5375,9.7525,8.6165,8.4335,8.180588235,5.66625,7.87,7.857222222000001,7.296111111,8.682105263,8.66955210951,8.65158685901961,8.657131169978028
1075,,5.627435897000001,6.3443589739999995,6.744102563999999,7.164615385,6.646666667000001,7.002564102999999,6.709166667000001,6.700909091000001,6.478484848,5.6733333329999995,6.128125,7.419677419,7.004375,7.141935483999999,6.409032258,6.403366633790009,6.405150863484615,6.393754308568646
1076,,5.437894737000001,5.823684211000001,6.902368421,6.922631579,6.568684211,6.670526316,5.8021875,6.025806452,4.96,5.118275862,5.577931034,6.3025,6.391785714,6.555185185,6.7452,6.733157194219993,6.720398826226793,6.722378643911661
1077,,9.561538462,10.00846154,10.85153846,11.16692308,9.97,11.99923077,12.16615385,11.86923077,12.2725,11.91083333,9.028181818,11.34,11.3,10.75545455,10.895,10.882604525,10.883362331853002,10.957675978719003
1078,,32.75,25.26,22.42,17.665,17.95,18.45,8.71,19.23,18.335,18.675,25.44,20.535,21.37,13.94,27.385,26.856184972800033,26.314568557947005,25.504104321432138
1079,,14.70384615,13.36692308,13.82538462,14.09615385,13.15538462,14.52230769,11.56615385,11.90384615,12.16153846,10.8,13.32,13.11461538,12.11230769,12.20538462,11.74384615,11.7744165306,11.826855243963003,11.824740810109647
1080,,4.51,4.41,4.6225,4.85,4.365,4.885,4.17,4.67,5.115,4.715,4.1925,4.38,4.3775,4.8875,4.8875,4.880327435910002,4.880365609899196,4.8750109302364795
1081,,28.874000000000002,28.261999999999997,32.922,28.502,23.951999999999998,27.14,23.518,31.932,28.486,28.028000000000002,28.19,24.386,24.375999999999998,25.586,30.42,29.820542174400035,29.581489806685063,29.618432855635632
1082,,4.811818182,4.346956522,4.656086957,4.62826087,4.48,4.741304348,4.69173913,4.566521739,4.84826087,4.46173913,4.667826087,4.79173913,5.154782609,5.534347826,6.513913043,6.54104033172,6.5333106410622,6.54589704403643
1083,,5.570731707,5.703902439,5.461358025,4.987297297,5.139558824,5.792985075,6.386515152,5.471044776,5.384492754,4.377428571,5.079,6.624918032999999,4.82025641,4.765061728,5.19597561,5.2066344913900044,5.221283225545596,5.227125370480992
1084,,7.7752777779999995,8.270555556,7.97125,7.543571429,7.649,8.942835821000001,9.632753623,9.097246377000001,9.063857143,8.388714286,7.874202899,8.163269231000001,9.273125,8.590588235,8.804,8.802227919379987,8.787119700816197,8.791223747642176
1085,,6.670123457000001,7.2949382720000004,6.870125,6.377236842,6.815066667000001,7.538630137,7.9032467529999995,7.9559493670000005,8.448395062000001,7.546025641,8.384545455,8.202535211,8.134810127,7.529125,8.891772152,8.89547693813001,8.889844709011014,8.869422320854742
1086,,5.04875,6.085,7.11875,7.1075,6.36875,6.6425,6.00375,6.00375,4.63125,4.383333333,4.383333333,4.383333333,4.174285714,6.2328571429999995,5.5075,5.521700674479998,5.541909596185602,5.532055159946063
1087,,5.132000000000001,5.2860000000000005,4.756,4.953,4.141,5.087,4.569,4.296,4.459,5.05375,3.98125,4.3475,5.188888888999999,4.232222222,5.546666667,5.5436427271800035,5.534766065751797,5.529138216160765
1088,,5.636666667,5.354666667,4.547142857,4.78,6.498571429,7.147142857,7.085,5.940714286,6.16,7.019285714,5.731428571,8.493571429,5.792000000000001,5.807333333,7.156428571,7.161433011829998,7.161872887150805,7.175015956620408
1089,,9.551351351000001,10.37611111,11.13472222,9.832285714,9.224242424,11.16441176,11.09027027,10.65864865,10.56078947,10.16111111,11.38594595,10.45972973,11.00763158,10.43459459,10.98513514,11.014185459100005,11.049977897869997,11.052884628370599
1090,,4.552413793,5.02,4.629655172,4.925357143,4.3121428569999996,5.035357143,4.119285714,4.131851852,4.726153846,5.038461538,4.231538462,4.6036,4.93962963,3.6567857139999997,3.7925,3.8042114460600014,3.8115699257359954,3.821532712799987
1091,,3.3642307689999997,3.151538462,3.244615385,3.340384615,3.7326923080000003,3.394615385,3.223461538,3.1757692310000003,3.53,3.6164,3.0084,3.2613636360000005,2.940454545,2.491818182,2.3796,2.380263878790001,2.481089268154502,2.448183891478428
1092,,7.0148571429999995,6.185,7.060294118,6.682352941,6.732352941,7.180588235,7.218235293999999,7.514242424,7.511470588,7.309705882,6.50625,8.241785714,5.827407407000001,6.235384615,6.2271428570000005,6.2325960020799975,6.196778464307898,6.189574940999627
1093,,6.691147541,6.755901639,6.896721311,6.618135593,5.82462963,7.813333332999999,7.0463934429999995,6.9603278689999994,8.323709677,7.5156666670000005,7.623333333,7.484117647000001,8.109090908999999,7.849642857,7.787407407000001,7.7855519689400055,7.79125741528091,7.755012387639777
1094,,5.3186,5.734,5.505510204,5.07,5.430851064,5.876808511,5.242978723,5.0714893619999994,6.19122449,5.685102041,5.400204082,4.693695652,5.005106383,5.085833333,5.451956522000001,5.439153868159998,5.534155959950701,5.5142780163919705
1095,,4.485853659,5.249512195,5.592195122000001,5.105121951,5.0387804880000004,5.354634146,5.141219512,5.252857143,5.564146341,5.704,5.435789474,5.518571429,5.68225,4.864878049,5.2487179489999995,5.255383286160008,5.258760127263698,5.259254578466898
1096,,7.682291667,6.946875,7.838367347,7.004693877999999,7.214285714,8.68877551,9.264680851,9.593043478,10.33854167,10.45617021,10.33170213,11.70666667,9.886808511,9.353877551,9.44244898,9.37389013816,9.371630809638312,9.362046383437248
1097,,8.374615385,8.542307692,9.597307692000001,8.229230768999999,8.880384615,11.9532,14.1232,11.80083333,12.068,12.31541667,13.235,12.83047619,13.244000000000002,12.7165,11.33411765,11.3765774692,11.363777061530998,11.357580949134764
1098,,6.462280702,7.231578947,6.898421053,6.277678571,6.439818182000001,7.672352941000001,7.083928571,6.026607143,5.569818182000001,4.790980392,5.654901961,6.740769231,5.8886274510000005,5.435,6.040612245,6.047469371019998,6.058257036386899,6.056822573186549
1099,,4.280243902,4.302195122,4.455853659,3.9673170730000002,4.67625,5.460487805,5.249268293,5.538780488,6.243902439,6.43975,6.470769231,6.662894737,7.40325,7.011538462000001,7.08325,7.0885575961700065,7.064951983541692,7.061681591376298
1100,,4.3625,3.911875,4.321333333,4.263571429,4.25,4.030714286,3.8892857139999997,4.044615385,4.227692308,4.045384615,3.882307692,4.574545455,3.274285714,3.485,3.587142857,3.5996071789500013,3.5617849166633966,3.5389850757969303
1101,,10.91688214,11.2041514,11.56430391,11.83215013,12.00795185,12.86679948,11.59126693,12.12378358,12.66009828,12.62906478,12.79531105,13.10728676,21.71194444,18.08780247,17.6438642,17.64038417720002,17.756054219102033,17.981884619599107
